JD,mag,error,Phase
2711.0,,,0.5714285714285552
2712.0,,,0.8571428571428896
2713.0,,,0.14285714285711038
2714.0,,,0.4285714285714448
2715.0,,,0.7142857142856656
2716.0,,,0.0
2717.0,,,0.28571428571433444
2718.0,,,0.5714285714285552
2719.0,,,0.8571428571428896
2720.0,,,0.14285714285711038
2721.0,,,0.4285714285714448
2722.0,,,0.7142857142856656
2723.0,,,0.0
2724.0,,,0.28571428571433444
2725.0,,,0.5714285714285552
2726.0,,,0.8571428571428896
2727.0,,,0.14285714285711038
2728.0,,,0.4285714285714448
2729.0,,,0.7142857142856656
2730.0,,,0.0
2731.0,,,0.28571428571433444
2732.0,,,0.5714285714285552
2733.0,,,0.8571428571428896
2734.0,,,0.14285714285711038
2735.0,,,0.4285714285714448
2736.0,,,0.7142857142856656
2737.0,,,0.0
2738.0,,,0.28571428571433444
2739.0,,,0.5714285714285552
2740.0,,,0.8571428571428896
2741.0,,,0.14285714285711038
2742.0,,,0.4285714285714448
2743.0,,,0.7142857142856656
2744.0,,,0.0
2745.0,,,0.28571428571433444
2746.0,,,0.5714285714285552
2747.0,,,0.8571428571428896
2748.0,,,0.14285714285711038
2749.0,,,0.4285714285714448
2750.0,,,0.7142857142856656
2751.0,,,0.0
2752.0,,,0.28571428571433444
2753.0,,,0.5714285714285552
2754.0,,,0.8571428571428896
2755.0,,,0.14285714285711038
2756.0,,,0.4285714285714448
2757.0,,,0.7142857142856656
2758.0,,,0.0
2759.0,,,0.28571428571433444
2760.0,,,0.5714285714285552
2761.0,,,0.8571428571428896
2762.0,,,0.14285714285711038
2763.0,,,0.4285714285714448
2764.0,,,0.7142857142856656
2765.0,,,0.0
2766.0,,,0.28571428571433444
2767.0,,,0.5714285714285552
2768.0,,,0.8571428571428896
2769.0,,,0.14285714285711038
2770.0,,,0.4285714285714448
2771.0,,,0.7142857142856656
2772.0,,,0.0
2773.0,,,0.28571428571433444
2774.0,,,0.5714285714285552
2775.0,,,0.8571428571428896
2776.0,,,0.14285714285711038
2777.0,,,0.4285714285714448
2778.0,,,0.7142857142856656
2779.0,,,0.0
2780.0,,,0.28571428571433444
2781.0,,,0.5714285714285552
2782.0,,,0.8571428571428896
2783.0,,,0.14285714285711038
2784.0,,,0.4285714285714448
2785.0,,,0.7142857142856656
2786.0,,,0.0
2787.0,,,0.28571428571433444
2788.0,,,0.5714285714285552
2789.0,,,0.8571428571428896
2790.0,,,0.14285714285711038
2791.0,,,0.4285714285714448
2792.0,,,0.7142857142856656
2793.0,,,0.0
2794.0,,,0.28571428571433444
2795.0,,,0.5714285714285552
2796.0,,,0.8571428571428896
2797.0,,,0.14285714285711038
2798.0,,,0.4285714285714448
2799.0,,,0.7142857142856656
2800.0,,,0.0
2801.0,,,0.28571428571433444
2802.0,,,0.5714285714285552
2803.0,,,0.8571428571428896
2804.0,,,0.14285714285711038
2805.0,,,0.4285714285714448
2806.0,,,0.7142857142856656
2807.0,,,0.0
2808.0,,,0.28571428571433444
2809.0,,,0.5714285714285552
2810.0,,,0.8571428571428896
2811.0,,,0.14285714285711038
2812.0,,,0.4285714285714448
2813.0,,,0.7142857142856656
2814.0,,,0.0
2815.0,,,0.28571428571433444
2816.0,,,0.5714285714285552
2817.0,,,0.8571428571428896
2818.0,,,0.14285714285711038
2819.0,,,0.4285714285714448
2820.0,,,0.7142857142856656
2821.0,,,0.0
2822.0,,,0.28571428571433444
2823.0,,,0.5714285714285552
2824.0,,,0.8571428571428896
2825.0,,,0.14285714285711038
2826.0,,,0.4285714285714448
2827.0,,,0.7142857142856656
2828.0,,,0.0
2829.0,,,0.28571428571433444
2830.0,,,0.5714285714285552
2831.0,,,0.8571428571428896
2832.0,,,0.14285714285711038
2833.0,,,0.4285714285714448
2834.0,,,0.7142857142856656
2835.0,,,0.0
2836.0,,,0.28571428571433444
2837.0,,,0.5714285714285552
2838.0,,,0.8571428571428896
2839.0,,,0.14285714285711038
2840.0,,,0.4285714285714448
2841.0,,,0.7142857142856656
2842.0,,,0.0
2843.0,,,0.28571428571433444
2844.0,,,0.5714285714285552
2845.0,,,0.8571428571428896
2846.0,,,0.14285714285711038
2847.0,,,0.4285714285714448
2848.0,,,0.7142857142856656
2849.0,,,0.0
2850.0,,,0.28571428571433444
2851.0,,,0.5714285714285552
2852.0,,,0.8571428571428896
2853.0,,,0.14285714285711038
2854.0,,,0.4285714285714448
2855.0,,,0.7142857142856656
2856.0,,,0.0
2857.0,,,0.28571428571433444
2858.0,,,0.5714285714285552
2859.0,,,0.8571428571428896
2860.0,,,0.14285714285711038
2861.0,,,0.4285714285714448
2862.0,,,0.7142857142856656
2863.0,,,0.0
2864.0,,,0.28571428571433444
2865.0,,,0.5714285714285552
2866.0,,,0.8571428571428896
2867.0,,,0.14285714285711038
2868.0,,,0.4285714285714448
2869.0,,,0.7142857142856656
2870.0,,,0.0
2871.0,,,0.28571428571433444
2872.0,,,0.5714285714285552
2873.0,,,0.8571428571428896
2874.0,,,0.14285714285711038
2875.0,,,0.4285714285714448
2876.0,,,0.7142857142856656
2877.0,,,0.0
2878.0,,,0.28571428571433444
2879.0,,,0.5714285714285552
2880.0,,,0.8571428571428896
2881.0,,,0.14285714285711038
2882.0,,,0.4285714285714448
2883.0,,,0.7142857142856656
2884.0,,,0.0
2885.0,,,0.28571428571433444
2886.0,,,0.5714285714285552
2887.0,,,0.8571428571428896
2888.0,,,0.14285714285711038
2889.0,,,0.4285714285714448
2890.0,,,0.7142857142856656
2891.0,,,0.0
2892.0,,,0.28571428571433444
2893.0,,,0.5714285714285552
2894.0,,,0.8571428571428896
2895.0,,,0.14285714285711038
2896.0,,,0.4285714285714448
2897.0,,,0.7142857142856656
2898.0,,,0.0
2899.0,,,0.28571428571433444
2900.0,,,0.5714285714285552
2901.0,,,0.8571428571428896
2902.0,,,0.14285714285711038
2903.0,,,0.4285714285714448
2904.0,,,0.7142857142856656
2905.0,,,0.0
2906.0,,,0.28571428571433444
2907.0,,,0.5714285714285552
2908.0,,,0.8571428571428896
2909.0,,,0.14285714285711038
2910.0,,,0.4285714285714448
2911.0,,,0.7142857142856656
2912.0,,,0.0
2913.0,,,0.28571428571433444
2914.0,,,0.5714285714285552
2915.0,,,0.8571428571428896
2916.0,,,0.14285714285711038
2917.0,,,0.4285714285714448
2918.0,,,0.7142857142856656
2919.0,,,0.0
2920.0,,,0.28571428571433444
2921.0,,,0.5714285714285552
2922.0,,,0.8571428571428896
2923.0,,,0.14285714285711038
2924.0,,,0.4285714285714448
2925.0,,,0.7142857142856656
2926.0,,,0.0
2927.0,,,0.28571428571433444
2928.0,,,0.5714285714285552
2929.0,,,0.8571428571428896
2930.0,,,0.14285714285711038
2931.0,,,0.4285714285714448
2932.0,,,0.7142857142856656
2933.0,,,0.0
2934.0,,,0.28571428571433444
2935.0,,,0.5714285714285552
2936.0,,,0.8571428571428896
2937.0,,,0.14285714285711038
2938.0,,,0.4285714285714448
2939.0,,,0.7142857142856656
2940.0,,,0.0
2941.0,,,0.28571428571433444
2942.0,,,0.5714285714285552
2943.0,,,0.8571428571428896
2944.0,,,0.14285714285711038
2945.0,,,0.4285714285714448
2946.0,,,0.7142857142856656
2947.0,,,0.0
2948.0,,,0.28571428571433444
2949.0,,,0.5714285714285552
2950.0,,,0.8571428571428896
2951.0,,,0.14285714285711038
2952.0,,,0.4285714285714448
2953.0,,,0.7142857142856656
2954.0,,,0.0
2955.0,,,0.28571428571433444
2956.0,,,0.5714285714285552
2957.0,,,0.8571428571428896
2958.0,,,0.14285714285711038
2959.0,,,0.4285714285714448
2960.0,,,0.7142857142856656
2961.0,,,0.0
2962.0,,,0.28571428571433444
2963.0,,,0.5714285714285552
2964.0,,,0.8571428571428896
2965.0,,,0.14285714285711038
2966.0,,,0.4285714285714448
2967.0,,,0.7142857142856656
2968.0,,,0.0
2969.0,,,0.28571428571433444
2970.0,,,0.5714285714285552
2971.0,,,0.8571428571428896
2972.0,,,0.14285714285711038
2973.0,,,0.4285714285714448
2974.0,,,0.7142857142856656
2975.0,,,0.0
2976.0,,,0.28571428571433444
2977.0,,,0.5714285714285552
2978.0,,,0.8571428571428896
2979.0,,,0.14285714285711038
2980.0,,,0.4285714285714448
2981.0,,,0.7142857142856656
2982.0,,,0.0
2983.0,,,0.28571428571433444
2984.0,,,0.5714285714285552
2985.0,,,0.8571428571428896
2986.0,,,0.14285714285711038
2987.0,,,0.4285714285714448
2988.0,,,0.7142857142856656
2989.0,,,0.0
2990.0,,,0.28571428571433444
2991.0,,,0.5714285714285552
2992.0,,,0.8571428571428896
2993.0,,,0.14285714285711038
2994.0,,,0.4285714285714448
2995.0,,,0.7142857142856656
2996.0,,,0.0
2997.0,,,0.28571428571433444
2998.0,,,0.5714285714285552
2999.0,,,0.8571428571428896
3000.0,,,0.14285714285711038
3001.0,,,0.4285714285714448
3002.0,,,0.7142857142856656
3003.0,,,0.0
3004.0,,,0.28571428571433444
3005.0,,,0.5714285714285552
3006.0,,,0.8571428571428896
3007.0,,,0.14285714285711038
3008.0,,,0.4285714285714448
3009.0,,,0.7142857142856656
3010.0,,,0.0
3011.0,,,0.28571428571433444
3012.0,,,0.5714285714285552
3013.0,,,0.8571428571428896
3014.0,,,0.14285714285711038
3015.0,,,0.4285714285714448
3016.0,,,0.7142857142856656
3017.0,,,0.0
3018.0,,,0.28571428571433444
3019.0,,,0.5714285714285552
3020.0,,,0.8571428571428896
3021.0,,,0.14285714285711038
3022.0,,,0.4285714285714448
3023.0,,,0.7142857142856656
3024.0,,,0.0
3025.0,,,0.28571428571433444
3026.0,,,0.5714285714285552
3027.0,,,0.8571428571428896
3028.0,,,0.14285714285711038
3029.0,,,0.4285714285714448
3030.0,,,0.7142857142856656
3031.0,,,0.0
3032.0,,,0.28571428571433444
3033.0,,,0.5714285714285552
3034.0,,,0.8571428571428896
3035.0,,,0.14285714285711038
3036.0,,,0.4285714285714448
3037.0,,,0.7142857142856656
3038.0,,,0.0
3039.0,,,0.28571428571433444
3040.0,,,0.5714285714285552
3041.0,,,0.8571428571428896
3042.0,,,0.14285714285711038
3043.0,,,0.4285714285714448
3044.0,,,0.7142857142856656
3045.0,,,0.0
3046.0,,,0.28571428571433444
3047.0,,,0.5714285714285552
3048.0,,,0.8571428571428896
3049.0,,,0.14285714285711038
3050.0,,,0.4285714285714448
3051.0,,,0.7142857142856656
3052.0,,,0.0
3053.0,,,0.28571428571433444
3054.0,,,0.5714285714285552
3055.0,,,0.8571428571428896
3056.0,,,0.14285714285711038
3057.0,,,0.4285714285714448
3058.0,,,0.7142857142856656
3059.0,,,0.0
3060.0,,,0.28571428571433444
3061.0,,,0.5714285714285552
3062.0,,,0.8571428571428896
3063.0,,,0.14285714285711038
3064.0,,,0.4285714285714448
3065.0,,,0.7142857142856656
3066.0,,,0.0
3067.0,,,0.28571428571433444
3068.0,,,0.5714285714285552
3069.0,,,0.8571428571428896
3070.0,,,0.14285714285711038
3071.0,,,0.4285714285714448
3072.0,,,0.7142857142856656
3073.0,,,0.0
3074.0,,,0.28571428571433444
3075.0,,,0.5714285714285552
3076.0,,,0.8571428571428896
3077.0,,,0.14285714285711038
3078.0,,,0.4285714285714448
3079.0,,,0.7142857142856656
3080.0,,,0.0
3081.0,,,0.28571428571433444
3082.0,,,0.5714285714285552
3083.0,,,0.8571428571428896
3084.0,,,0.14285714285711038
3085.0,,,0.4285714285714448
3086.0,,,0.7142857142856656
3087.0,,,0.0
3088.0,,,0.28571428571433444
3089.0,,,0.5714285714285552
3090.0,,,0.8571428571428896
3091.0,,,0.14285714285711038
3092.0,,,0.4285714285714448
3093.0,,,0.7142857142856656
3094.0,,,0.0
3095.0,,,0.28571428571433444
3096.0,,,0.5714285714285552
3097.0,,,0.8571428571428896
3098.0,,,0.14285714285711038
3099.0,,,0.4285714285714448
3100.0,,,0.7142857142856656
3101.0,,,0.0
3102.0,,,0.28571428571433444
3103.0,,,0.5714285714285552
3104.0,,,0.8571428571428896
3105.0,,,0.14285714285711038
3106.0,,,0.4285714285714448
3107.0,,,0.7142857142856656
3108.0,,,0.0
3109.0,,,0.28571428571433444
3110.0,,,0.5714285714285552
3111.0,,,0.8571428571428896
3112.0,,,0.14285714285711038
3113.0,,,0.4285714285714448
3114.0,,,0.7142857142856656
3115.0,,,0.0
3116.0,,,0.28571428571433444
3117.0,,,0.5714285714285552
3118.0,,,0.8571428571428896
3119.0,,,0.14285714285711038
3120.0,,,0.4285714285714448
3121.0,,,0.7142857142856656
3122.0,,,0.0
3123.0,,,0.28571428571433444
3124.0,,,0.5714285714285552
3125.0,,,0.8571428571428896
3126.0,,,0.14285714285711038
3127.0,,,0.4285714285714448
3128.0,,,0.7142857142856656
3129.0,,,0.0
3130.0,,,0.28571428571433444
3131.0,,,0.5714285714285552
3132.0,,,0.8571428571428896
3133.0,,,0.14285714285711038
3134.0,,,0.4285714285714448
3135.0,,,0.7142857142856656
3136.0,,,0.0
3137.0,,,0.28571428571433444
3138.0,,,0.5714285714285552
3139.0,,,0.8571428571428896
3140.0,,,0.14285714285711038
3141.0,,,0.4285714285714448
3142.0,,,0.7142857142856656
3143.0,,,0.0
3144.0,,,0.28571428571433444
3145.0,,,0.5714285714285552
3146.0,,,0.8571428571428896
3147.0,,,0.14285714285711038
3148.0,,,0.4285714285714448
3149.0,,,0.7142857142856656
3150.0,,,0.0
3151.0,,,0.28571428571433444
3152.0,,,0.5714285714285552
3153.0,,,0.8571428571428896
3154.0,,,0.14285714285711038
3155.0,,,0.4285714285714448
3156.0,,,0.7142857142856656
3157.0,,,0.0
3158.0,,,0.28571428571433444
3159.0,,,0.5714285714285552
3160.0,,,0.8571428571428896
3161.0,,,0.14285714285711038
3162.0,,,0.4285714285714448
3163.0,,,0.7142857142856656
3164.0,,,0.0
3165.0,,,0.28571428571433444
3166.0,,,0.5714285714285552
3167.0,,,0.8571428571428896
3168.0,,,0.14285714285711038
3169.0,,,0.4285714285714448
3170.0,,,0.7142857142856656
3171.0,,,0.0
3172.0,,,0.28571428571433444
3173.0,,,0.5714285714285552
3174.0,,,0.8571428571428896
3175.0,,,0.14285714285711038
3176.0,,,0.4285714285714448
3177.0,,,0.7142857142856656
3178.0,,,0.0
3179.0,,,0.28571428571433444
3180.0,,,0.5714285714285552
3181.0,,,0.8571428571428896
3182.0,,,0.14285714285711038
3183.0,,,0.4285714285714448
3184.0,,,0.7142857142856656
3185.0,,,0.0
3186.0,,,0.28571428571433444
3187.0,,,0.5714285714285552
3188.0,,,0.8571428571428896
3189.0,,,0.14285714285711038
3190.0,,,0.4285714285714448
3191.0,,,0.7142857142856656
3192.0,,,0.0
3193.0,,,0.28571428571433444
3194.0,,,0.5714285714285552
3195.0,,,0.8571428571428896
3196.0,,,0.14285714285711038
3197.0,,,0.4285714285714448
3198.0,,,0.7142857142856656
3199.0,,,0.0
3200.0,,,0.28571428571433444
3201.0,,,0.5714285714285552
3202.0,,,0.8571428571428896
3203.0,,,0.14285714285711038
3204.0,,,0.4285714285714448
3205.0,,,0.7142857142856656
3206.0,,,0.0
3207.0,,,0.28571428571433444
3208.0,,,0.5714285714285552
3209.0,,,0.8571428571428896
3210.0,,,0.14285714285711038
3211.0,,,0.4285714285714448
3212.0,,,0.7142857142856656
3213.0,,,0.0
3214.0,,,0.28571428571433444
3215.0,,,0.5714285714285552
3216.0,,,0.8571428571428896
3217.0,,,0.14285714285711038
3218.0,,,0.4285714285714448
3219.0,,,0.7142857142856656
3220.0,,,0.0
3221.0,,,0.28571428571433444
3222.0,,,0.5714285714285552
3223.0,,,0.8571428571428896
3224.0,,,0.14285714285711038
3225.0,,,0.4285714285714448
3226.0,,,0.7142857142856656
3227.0,,,0.0
3228.0,,,0.28571428571433444
3229.0,,,0.5714285714285552
3230.0,,,0.8571428571428896
3231.0,,,0.14285714285711038
3232.0,,,0.4285714285714448
3233.0,,,0.7142857142856656
3234.0,,,0.0
3235.0,,,0.28571428571433444
3236.0,,,0.5714285714285552
3237.0,,,0.8571428571428896
3238.0,,,0.14285714285711038
3239.0,,,0.4285714285714448
3240.0,,,0.7142857142856656
3241.0,,,0.0
3242.0,,,0.28571428571433444
3243.0,,,0.5714285714285552
3244.0,,,0.8571428571428896
3245.0,,,0.14285714285711038
3246.0,,,0.4285714285714448
3247.0,,,0.7142857142856656
3248.0,,,0.0
3249.0,,,0.28571428571433444
3250.0,,,0.5714285714285552
3251.0,,,0.8571428571428896
3252.0,,,0.14285714285711038
3253.0,,,0.4285714285714448
3254.0,,,0.7142857142856656
3255.0,,,0.0
3256.0,,,0.28571428571433444
3257.0,,,0.5714285714285552
3258.0,,,0.8571428571428896
3259.0,,,0.14285714285711038
3260.0,,,0.4285714285714448
3261.0,,,0.7142857142856656
3262.0,,,0.0
3263.0,,,0.28571428571433444
3264.0,,,0.5714285714285552
3265.0,,,0.8571428571428896
3266.0,,,0.14285714285711038
3267.0,,,0.4285714285714448
3268.0,,,0.7142857142856656
3269.0,,,0.0
3270.0,,,0.28571428571433444
3271.0,,,0.5714285714285552
3272.0,,,0.8571428571428896
3273.0,,,0.14285714285711038
3274.0,,,0.4285714285714448
3275.0,,,0.7142857142856656
3276.0,,,0.0
3277.0,,,0.28571428571433444
3278.0,,,0.5714285714285552
3279.0,,,0.8571428571428896
3280.0,,,0.14285714285711038
3281.0,,,0.4285714285714448
3282.0,,,0.7142857142856656
3283.0,,,0.0
3284.0,,,0.28571428571433444
3285.0,,,0.5714285714285552
3286.0,,,0.8571428571428896
3287.0,,,0.14285714285711038
3288.0,,,0.4285714285714448
3289.0,,,0.7142857142856656
3290.0,,,0.0
3291.0,,,0.28571428571433444
3292.0,,,0.5714285714285552
3293.0,,,0.8571428571428896
3294.0,,,0.14285714285711038
3295.0,,,0.4285714285714448
3296.0,,,0.7142857142856656
3297.0,,,0.0
3298.0,,,0.28571428571433444
3299.0,,,0.5714285714285552
3300.0,,,0.8571428571428896
3301.0,,,0.14285714285711038
3302.0,,,0.4285714285714448
3303.0,,,0.7142857142856656
3304.0,,,0.0
3305.0,,,0.28571428571433444
3306.0,,,0.5714285714285552
3307.0,,,0.8571428571428896
3308.0,,,0.14285714285711038
3309.0,,,0.4285714285714448
3310.0,,,0.7142857142856656
3311.0,,,0.0
3312.0,,,0.28571428571433444
3313.0,,,0.5714285714285552
3314.0,,,0.8571428571428896
3315.0,,,0.14285714285711038
3316.0,,,0.4285714285714448
3317.0,,,0.7142857142856656
3318.0,,,0.0
3319.0,,,0.28571428571433444
3320.0,,,0.5714285714285552
3321.0,,,0.8571428571428896
3322.0,,,0.14285714285711038
3323.0,,,0.4285714285714448
3324.0,,,0.7142857142856656
3325.0,,,0.0
3326.0,,,0.28571428571433444
3327.0,,,0.5714285714285552
3328.0,,,0.8571428571428896
3329.0,,,0.14285714285711038
3330.0,,,0.4285714285714448
3331.0,,,0.7142857142856656
3332.0,,,0.0
3333.0,,,0.28571428571433444
3334.0,,,0.5714285714285552
3335.0,,,0.8571428571428896
3336.0,,,0.14285714285711038
3337.0,,,0.4285714285714448
3338.0,,,0.7142857142856656
3339.0,,,0.0
3340.0,,,0.28571428571433444
3341.0,,,0.5714285714285552
3342.0,,,0.8571428571428896
3343.0,,,0.14285714285711038
3344.0,,,0.4285714285714448
3345.0,,,0.7142857142856656
3346.0,,,0.0
3347.0,,,0.28571428571433444
3348.0,,,0.5714285714285552
3349.0,,,0.8571428571428896
3350.0,,,0.14285714285711038
3351.0,,,0.4285714285714448
3352.0,,,0.7142857142856656
3353.0,,,0.0
3354.0,,,0.28571428571433444
3355.0,,,0.5714285714285552
3356.0,,,0.8571428571428896
3357.0,,,0.14285714285711038
3358.0,,,0.4285714285714448
3359.0,,,0.7142857142856656
3360.0,,,0.0
3361.0,,,0.28571428571433444
3362.0,,,0.5714285714285552
3363.0,,,0.8571428571428896
3364.0,,,0.14285714285711038
3365.0,,,0.4285714285714448
3366.0,,,0.7142857142856656
3367.0,,,0.0
3368.0,,,0.28571428571433444
3369.0,,,0.5714285714285552
3370.0,,,0.8571428571428896
3371.0,,,0.14285714285711038
3372.0,,,0.4285714285714448
3373.0,,,0.7142857142856656
3374.0,,,0.0
3375.0,,,0.28571428571433444
3376.0,,,0.5714285714285552
3377.0,,,0.8571428571428896
3378.0,,,0.14285714285711038
3379.0,,,0.4285714285714448
3380.0,,,0.7142857142856656
3381.0,,,0.0
3382.0,,,0.28571428571433444
3383.0,,,0.5714285714285552
3384.0,,,0.8571428571428896
3385.0,,,0.14285714285711038
3386.0,,,0.4285714285714448
3387.0,,,0.7142857142856656
3388.0,,,0.0
3389.0,,,0.28571428571433444
3390.0,,,0.5714285714285552
3391.0,,,0.8571428571428896
3392.0,,,0.14285714285711038
3393.0,,,0.4285714285714448
3394.0,,,0.7142857142856656
3395.0,,,0.0
3396.0,,,0.28571428571433444
3397.0,,,0.5714285714285552
3398.0,,,0.8571428571428896
3399.0,,,0.14285714285711038
3400.0,,,0.4285714285714448
3401.0,,,0.7142857142856656
3402.0,,,0.0
3403.0,,,0.28571428571433444
3404.0,,,0.5714285714285552
3405.0,,,0.8571428571428896
3406.0,,,0.14285714285711038
3407.0,,,0.4285714285714448
3408.0,,,0.7142857142856656
3409.0,,,0.0
3410.0,,,0.28571428571433444
3411.0,,,0.5714285714285552
3412.0,,,0.8571428571428896
3413.0,,,0.14285714285711038
3414.0,,,0.4285714285714448
3415.0,,,0.7142857142856656
3416.0,,,0.0
3417.0,,,0.28571428571433444
3418.0,,,0.5714285714285552
3419.0,,,0.8571428571428896
3420.0,,,0.14285714285711038
3421.0,,,0.4285714285714448
3422.0,,,0.7142857142856656
3423.0,,,0.0
3424.0,,,0.28571428571433444
3425.0,,,0.5714285714285552
3426.0,,,0.8571428571428896
3427.0,,,0.14285714285711038
3428.0,,,0.4285714285714448
3429.0,,,0.7142857142856656
3430.0,,,0.0
3431.0,,,0.28571428571433444
3432.0,,,0.5714285714285552
3433.0,,,0.8571428571428896
3434.0,,,0.14285714285711038
3435.0,,,0.4285714285714448
3436.0,,,0.7142857142856656
3437.0,,,0.0
3438.0,,,0.28571428571433444
3439.0,,,0.5714285714285552
3440.0,,,0.8571428571428896
3441.0,,,0.14285714285711038
3442.0,,,0.4285714285714448
3443.0,,,0.7142857142856656
3444.0,,,0.0
3445.0,,,0.28571428571433444
3446.0,,,0.5714285714285552
3447.0,,,0.8571428571428896
3448.0,,,0.14285714285711038
3449.0,,,0.4285714285714448
3450.0,,,0.7142857142856656
3451.0,,,0.0
3452.0,,,0.28571428571433444
3453.0,,,0.5714285714285552
3454.0,,,0.8571428571428896
3455.0,,,0.14285714285711038
3456.0,,,0.4285714285714448
3457.0,,,0.7142857142856656
3458.0,,,0.0
3459.0,,,0.28571428571433444
3460.0,,,0.5714285714285552
3461.0,,,0.8571428571428896
3462.0,,,0.14285714285711038
3463.0,,,0.4285714285714448
3464.0,,,0.7142857142856656
3465.0,,,0.0
3466.0,,,0.28571428571433444
3467.0,,,0.5714285714285552
3468.0,,,0.8571428571428896
3469.0,,,0.14285714285711038
3470.0,,,0.4285714285714448
3471.0,,,0.7142857142856656
3472.0,,,0.0
3473.0,,,0.28571428571433444
3474.0,,,0.5714285714285552
3475.0,,,0.8571428571428896
3476.0,,,0.14285714285711038
3477.0,,,0.4285714285714448
3478.0,,,0.7142857142856656
3479.0,,,0.0
3480.0,,,0.28571428571433444
3481.0,,,0.5714285714285552
3482.0,,,0.8571428571428896
3483.0,,,0.14285714285711038
3484.0,,,0.4285714285714448
3485.0,,,0.7142857142856656
3486.0,,,0.0
3487.0,,,0.28571428571433444
3488.0,,,0.5714285714285552
3489.0,,,0.8571428571428896
3490.0,,,0.14285714285711038
3491.0,,,0.4285714285714448
3492.0,,,0.7142857142856656
3493.0,,,0.0
3494.0,,,0.28571428571433444
3495.0,,,0.5714285714285552
3496.0,,,0.8571428571428896
3497.0,,,0.14285714285711038
3498.0,,,0.4285714285714448
3499.0,,,0.7142857142856656
3500.0,,,0.0
3501.0,,,0.28571428571433444
3502.0,,,0.5714285714285552
3503.0,,,0.8571428571428896
3504.0,,,0.14285714285711038
3505.0,,,0.4285714285714448
3506.0,,,0.7142857142856656
3507.0,,,0.0
3508.0,,,0.28571428571433444
3509.0,,,0.5714285714285552
3510.0,,,0.8571428571428896
3511.0,,,0.14285714285711038
3512.0,,,0.4285714285714448
3513.0,,,0.7142857142856656
3514.0,,,0.0
3515.0,,,0.28571428571433444
3516.0,,,0.5714285714285552
3517.0,,,0.8571428571428896
3518.0,,,0.14285714285711038
3519.0,,,0.4285714285714448
3520.0,,,0.7142857142856656
3521.0,,,0.0
3522.0,,,0.28571428571433444
3523.0,,,0.5714285714285552
3524.0,,,0.8571428571428896
3525.0,,,0.14285714285711038
3526.0,,,0.4285714285714448
3527.0,,,0.7142857142856656
3528.0,,,0.0
3529.0,,,0.28571428571433444
3530.0,,,0.5714285714285552
3531.0,,,0.8571428571428896
3532.0,,,0.14285714285711038
3533.0,,,0.4285714285714448
3534.0,,,0.7142857142856656
3535.0,,,0.0
3536.0,,,0.28571428571433444
3537.0,,,0.5714285714285552
3538.0,,,0.8571428571428896
3539.0,,,0.14285714285711038
3540.0,,,0.4285714285714448
3541.0,,,0.7142857142856656
3542.0,,,0.0
3543.0,,,0.28571428571433444
3544.0,,,0.5714285714285552
3545.0,,,0.8571428571428896
3546.0,,,0.14285714285711038
3547.0,,,0.4285714285714448
3548.0,,,0.7142857142856656
3549.0,,,0.0
3550.0,,,0.28571428571433444
3551.0,,,0.5714285714285552
3552.0,,,0.8571428571428896
3553.0,,,0.14285714285711038
3554.0,,,0.4285714285714448
3555.0,,,0.7142857142856656
3556.0,,,0.0
3557.0,,,0.28571428571433444
3558.0,,,0.5714285714285552
3559.0,,,0.8571428571428896
3560.0,,,0.14285714285711038
3561.0,,,0.4285714285714448
3562.0,,,0.7142857142856656
3563.0,,,0.0
3564.0,,,0.28571428571433444
3565.0,,,0.5714285714285552
3566.0,,,0.8571428571428896
3567.0,,,0.14285714285711038
3568.0,,,0.4285714285714448
3569.0,,,0.7142857142856656
3570.0,,,0.0
3571.0,,,0.28571428571433444
3572.0,,,0.5714285714285552
3573.0,,,0.8571428571428896
3574.0,,,0.14285714285711038
3575.0,,,0.4285714285714448
3576.0,,,0.7142857142856656
3577.0,,,0.0
3578.0,,,0.28571428571433444
3579.0,,,0.5714285714285552
3580.0,,,0.8571428571428896
3581.0,,,0.14285714285711038
3582.0,,,0.4285714285714448
3583.0,,,0.7142857142856656
3584.0,,,0.0
3585.0,,,0.28571428571422075
3586.0,,,0.5714285714286689
3587.0,,,0.8571428571428896
3588.0,,,0.14285714285711038
3589.0,,,0.4285714285713311
3590.0,,,0.7142857142857792
3591.0,,,0.0
3592.0,,,0.28571428571422075
3593.0,,,0.5714285714286689
3594.0,,,0.8571428571428896
3595.0,,,0.14285714285711038
3596.0,,,0.4285714285713311
3597.0,,,0.7142857142857792
3598.0,,,0.0
3599.0,,,0.28571428571422075
3600.0,,,0.5714285714286689
3601.0,,,0.8571428571428896
3602.0,,,0.14285714285711038
3603.0,,,0.4285714285713311
3604.0,,,0.7142857142857792
3605.0,,,0.0
3606.0,,,0.28571428571422075
3607.0,,,0.5714285714286689
3608.0,,,0.8571428571428896
3609.0,,,0.14285714285711038
3610.0,,,0.4285714285713311
3611.0,,,0.7142857142857792
3612.0,,,0.0
3613.0,,,0.28571428571422075
3614.0,,,0.5714285714286689
3615.0,,,0.8571428571428896
3616.0,,,0.14285714285711038
3617.0,,,0.4285714285713311
3618.0,,,0.7142857142857792
3619.0,,,0.0
3620.0,,,0.28571428571422075
3621.0,,,0.5714285714286689
3622.0,,,0.8571428571428896
3623.0,,,0.14285714285711038
3624.0,,,0.4285714285713311
